PitcherId,id,Pitcher,birthDate,height,height_ft,pitchHand,primaryPosition,active,team,Temporada_Anio,strikeZoneTop,strikeZoneBottom
679013.0,679013,"Tavarez, Sammy",1998-10-20,"6' 7""",6.583,Right,Pitcher,true,BRA_MEX,Verano-2025,,
643615.0,643615,"Zeuch, T.J.",1995-08-01,"6' 7""",6.583,Right,Pitcher,true,PIR_MEX,Verano-2025,,
592712.0,592712,"Sadzeck, Connor",1991-10-01,"6' 7""",6.583,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
656726.0,656726,"McWilliams, Sam",1995-09-04,"6' 7""",6.583,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
642758.0,642758,"Acevedo, Domingo",1994-03-06,"6' 7""",6.583,Right,Pitcher,true,PIR_MEX,Verano-2025,,
681229.0,681229,"Smith, Jacob",1999-12-29,"6' 7""",6.583,Left,Pitcher,true,TIG_QUI,Verano-2025,,
656647.0,656647,"Lehman, Taylor",1995-12-30,"6' 8""",6.667,Left,Pitcher,true,GUE_MEX,Verano-2025,,
673258.0,673258,"Baez, Michel",1996-01-21,"6' 8""",6.667,Right,Pitcher,true,CON_QUE,Verano-2025,,
664573.0,664573,"Nunez, Oddy",1996-12-20,"6' 8""",6.667,Left,Pitcher,true,SAR_SAL,Verano-2025,,
446185.0,446185,"Ondrusek, Logan",1985-02-13,"6' 8""",6.667,Right,Pitcher,false,LEO_MEX,Verano-2025,,
629498.0,629498,"Quezada, Johan",1994-08-25,"6' 9""",6.75,Right,Pitcher,true,GUE_MEX,Verano-2025,,
827757.0,827757,"Rangel, Joel",2006-11-08,N/A,0.0,Right,Unknown,true,VAQ_LAG,Verano-2025,,
807698.0,807698,"Guzman, Jose",2002-10-10,N/A,0.0,Right,Pitcher,true,PER_MEX,Verano-2025,,
